date,open,high,low,close,volume
20230426 22:00:00 US/Eastern,1995.14,1997.83,1992.1,1995.33,-1
20230426 22:30:00 US/Eastern,1997.72,1999.0,1995.28,1997.95,-1
20230426 23:00:00 US/Eastern,1999.09,2001.0,1998.42,1999.29,-1
20230426 23:30:00 US/Eastern,1999.58,2000.5,1998.88,1999.79,-1
20230427 00:00:00 US/Eastern,1999.34,2000.79,1997.76,1999.55,-1
20230427 00:30:00 US/Eastern,1999.16,2000.13,1998.08,1999.31,-1
20230427 01:00:00 US/Eastern,1999.64,2003.0,1997.67,1999.83,-1
20230427 01:30:00 US/Eastern,1999.83,2001.62,1998.59,2000.06,-1
20230427 02:00:00 US/Eastern,1999.28,2002.2,1997.28,1999.5,-1
20230427 02:30:00 US/Eastern,2001.52,2003.33,1999.53,2001.7,-1
20230427 03:00:00 US/Eastern,2001.7,2003.32,2000.56,2001.9,-1
20230427 03:30:00 US/Eastern,2000.4,2002.25,1998.31,2000.6,-1
20230427 04:00:00 US/Eastern,1998.79,2000.15,1997.6,1998.99,-1
20230427 04:30:00 US/Eastern,1998.7,1999.94,1997.76,1998.9,-1
20230427 05:00:00 US/Eastern,1998.46,2000.17,1997.15,1998.68,-1
20230427 05:30:00 US/Eastern,1997.93,1998.89,1996.87,1998.12,-1
20230427 06:00:00 US/Eastern,1998.79,2001.26,1995.9,1998.97,-1
20230427 06:30:00 US/Eastern,2000.57,2001.32,2000.1,2000.76,-1
20230427 07:00:00 US/Eastern,2000.35,2001.44,1998.6,2000.55,-1
20230427 07:30:00 US/Eastern,1998.04,2000.14,1996.26,1998.21,-1
20230427 08:00:00 US/Eastern,1997.11,1998.83,1995.93,1997.32,-1
20230427 08:30:00 US/Eastern,1987.82,2004.13,1981.82,1988.04,-1
20230427 09:00:00 US/Eastern,1983.86,1989.0,1979.31,1984.03,-1
20230427 09:30:00 US/Eastern,1978.98,1983.11,1974.06,1979.16,-1
20230427 10:00:00 US/Eastern,1983.24,1986.61,1979.51,1983.46,-1
20230427 10:30:00 US/Eastern,1981.13,1984.43,1979.0,1981.35,-1
20230427 11:00:00 US/Eastern,1984.0,1985.77,1982.35,1984.23,-1
20230427 11:30:00 US/Eastern,1983.83,1986.12,1981.87,1984.07,-1
20230427 12:00:00 US/Eastern,1982.58,1984.24,1981.14,1982.79,-1
20230427 12:30:00 US/Eastern,1983.5,1984.68,1982.6,1983.7,-1
20230427 13:00:00 US/Eastern,1987.22,1990.78,1983.6,1987.45,-1
20230427 13:30:00 US/Eastern,1989.31,1991.24,1988.16,1989.54,-1
20230427 14:00:00 US/Eastern,1987.84,1989.4,1987.0,1988.02,-1
20230427 14:30:00 US/Eastern,1988.69,1989.9,1987.66,1988.87,-1
20230427 15:00:00 US/Eastern,1989.28,1990.02,1988.25,1989.43,-1
20230427 15:30:00 US/Eastern,1987.88,1989.41,1987.0,1988.04,-1
20230427 16:00:00 US/Eastern,1988.07,1988.76,1987.66,1988.32,-1
20230427 16:30:00 US/Eastern,1987.81,1989.36,1987.05,1988.07,-1
20230427 18:00:00 US/Eastern,1987.5,1988.9,1986.96,1987.77,-1
20230427 18:30:00 US/Eastern,1986.95,1987.49,1986.44,1987.08,-1
20230427 19:00:00 US/Eastern,1987.07,1987.95,1986.58,1987.21,-1
20230427 19:30:00 US/Eastern,1987.14,1987.88,1986.35,1987.31,-1
20230427 20:00:00 US/Eastern,1986.31,1987.66,1985.54,1986.47,-1
20230427 20:30:00 US/Eastern,1986.58,1987.54,1985.59,1986.74,-1
20230427 21:00:00 US/Eastern,1985.62,1986.63,1985.0,1985.83,-1
20230427 21:30:00 US/Eastern,1989.24,1991.73,1985.9,1989.44,-1
20230427 22:00:00 US/Eastern,1989.21,1990.78,1988.48,1989.4,-1
20230427 22:30:00 US/Eastern,1989.9,1990.92,1989.14,1990.06,-1
20230427 23:00:00 US/Eastern,1989.45,1991.27,1987.61,1989.65,-1
20230427 23:30:00 US/Eastern,1988.55,1989.5,1987.26,1988.7,-1
20230428 00:00:00 US/Eastern,1987.39,1990.5,1986.19,1987.58,-1
20230428 00:30:00 US/Eastern,1987.27,1988.26,1986.81,1987.42,-1
20230428 01:00:00 US/Eastern,1987.24,1988.39,1986.05,1987.43,-1
20230428 01:30:00 US/Eastern,1986.69,1989.84,1983.43,1986.87,-1
20230428 02:00:00 US/Eastern,1985.31,1987.09,1983.29,1985.48,-1
20230428 02:30:00 US/Eastern,1986.08,1987.29,1983.65,1986.23,-1
20230428 03:00:00 US/Eastern,1983.68,1986.37,1982.0,1983.81,-1
20230428 03:30:00 US/Eastern,1982.27,1983.63,1981.55,1982.43,-1
20230428 04:00:00 US/Eastern,1981.87,1983.8,1979.71,1982.03,-1
20230428 04:30:00 US/Eastern,1982.44,1983.92,1981.0,1982.59,-1
20230428 05:00:00 US/Eastern,1983.15,1984.0,1982.24,1983.35,-1
20230428 05:30:00 US/Eastern,1982.76,1983.91,1981.76,1982.93,-1
20230428 06:00:00 US/Eastern,1983.64,1984.58,1982.45,1983.81,-1
20230428 06:30:00 US/Eastern,1983.36,1984.46,1982.55,1983.5,-1
20230428 07:00:00 US/Eastern,1983.87,1984.97,1982.06,1984.04,-1
20230428 07:30:00 US/Eastern,1983.3,1984.6,1982.05,1983.46,-1
20230428 08:00:00 US/Eastern,1982.44,1984.09,1980.49,1982.57,-1
20230428 08:30:00 US/Eastern,1981.92,1987.78,1975.94,1982.1,-1
20230428 09:00:00 US/Eastern,1985.63,1989.83,1983.04,1985.77,-1
20230428 09:30:00 US/Eastern,1985.93,1990.25,1982.34,1986.1,-1
20230428 10:00:00 US/Eastern,1983.82,1987.59,1982.06,1984.0,-1
20230428 10:30:00 US/Eastern,1988.78,1993.87,1983.35,1988.94,-1
20230428 11:00:00 US/Eastern,1991.07,1995.22,1987.74,1991.25,-1
20230428 11:30:00 US/Eastern,1990.71,1992.31,1988.75,1990.86,-1
20230428 12:00:00 US/Eastern,1990.71,1992.24,1989.11,1990.84,-1
20230428 12:30:00 US/Eastern,1992.55,1994.21,1991.01,1992.69,-1
20230428 13:00:00 US/Eastern,1990.71,1992.95,1988.92,1990.84,-1
20230428 13:30:00 US/Eastern,1989.98,1991.13,1989.22,1990.14,-1
20230428 14:00:00 US/Eastern,1990.63,1991.32,1989.76,1990.75,-1
20230428 14:30:00 US/Eastern,1989.62,1990.67,1988.71,1989.81,-1
20230428 15:00:00 US/Eastern,1988.25,1989.46,1987.49,1988.42,-1
20230428 15:30:00 US/Eastern,1988.71,1989.84,1988.01,1988.9,-1
20230428 16:00:00 US/Eastern,1988.72,1989.72,1987.88,1988.96,-1
20230428 16:30:00 US/Eastern,1989.32,1990.0,1988.72,1989.62,-1
20230430 18:00:00 US/Eastern,1990.5,1992.94,1988.77,1990.96,-1
20230430 18:30:00 US/Eastern,1989.22,1990.69,1988.5,1989.49,-1
20230430 19:00:00 US/Eastern,1988.03,1989.53,1987.57,1988.21,-1
20230430 19:30:00 US/Eastern,1987.44,1988.55,1986.6,1987.65,-1
20230430 20:00:00 US/Eastern,1986.44,1987.63,1985.63,1986.66,-1
20230430 20:30:00 US/Eastern,1985.34,1986.77,1983.66,1985.58,-1
20230430 21:00:00 US/Eastern,1984.26,1985.19,1983.49,1984.42,-1
20230430 21:30:00 US/Eastern,1982.79,1984.79,1980.98,1982.99,-1
20230430 22:00:00 US/Eastern,1982.2,1983.43,1981.62,1982.4,-1
20230430 22:30:00 US/Eastern,1982.54,1983.86,1981.58,1982.72,-1
20230430 23:00:00 US/Eastern,1981.9,1982.88,1981.55,1982.06,-1
20230430 23:30:00 US/Eastern,1982.18,1983.59,1980.6,1982.32,-1
20230501 00:00:00 US/Eastern,1984.19,1986.65,1982.51,1984.38,-1
20230501 00:30:00 US/Eastern,1984.65,1985.84,1983.59,1984.86,-1
20230501 01:00:00 US/Eastern,1982.05,1984.33,1979.82,1982.23,-1
20230501 01:30:00 US/Eastern,1981.62,1982.64,1980.22,1981.8,-1
20230501 02:00:00 US/Eastern,1980.92,1982.23,1979.64,1981.07,-1
20230501 02:30:00 US/Eastern,1980.02,1980.79,1979.49,1980.2,-1
20230501 03:00:00 US/Eastern,1979.91,1981.52,1978.99,1980.14,-1
20230501 03:30:00 US/Eastern,1980.51,1981.52,1979.67,1980.74,-1
20230501 04:00:00 US/Eastern,1980.43,1981.4,1979.08,1980.56,-1
20230501 04:30:00 US/Eastern,1978.33,1979.68,1977.04,1978.51,-1
20230501 05:00:00 US/Eastern,1979.94,1982.69,1977.0,1980.16,-1
20230501 05:30:00 US/Eastern,1983.52,1985.25,1981.58,1983.71,-1
20230501 06:00:00 US/Eastern,1986.63,1988.03,1984.54,1986.85,-1
20230501 06:30:00 US/Eastern,1987.39,1988.95,1986.21,1987.58,-1
20230501 07:00:00 US/Eastern,1988.52,1989.74,1986.87,1988.69,-1
20230501 07:30:00 US/Eastern,1988.46,1990.04,1987.2,1988.62,-1
20230501 08:00:00 US/Eastern,1991.5,1998.28,1988.23,1991.67,-1
20230501 08:30:00 US/Eastern,2002.75,2005.46,1996.66,2002.97,-1
20230501 09:00:00 US/Eastern,2004.2,2006.19,2002.33,2004.4,-1
20230501 09:30:00 US/Eastern,2000.77,2004.07,1996.99,2000.96,-1
20230501 10:00:00 US/Eastern,1988.44,1997.65,1984.49,1988.62,-1
20230501 10:30:00 US/Eastern,1985.47,1989.04,1982.99,1985.62,-1
20230501 11:00:00 US/Eastern,1983.09,1985.21,1981.35,1983.23,-1
20230501 11:30:00 US/Eastern,1982.67,1985.36,1980.43,1982.82,-1
20230501 12:00:00 US/Eastern,1981.38,1983.47,1980.0,1981.52,-1
20230501 12:30:00 US/Eastern,1982.81,1984.2,1981.5,1982.94,-1
20230501 13:00:00 US/Eastern,1981.93,1984.17,1980.0,1982.11,-1
20230501 13:30:00 US/Eastern,1981.6,1983.75,1980.58,1981.75,-1
20230501 14:00:00 US/Eastern,1982.05,1983.22,1980.56,1982.15,-1
20230501 14:30:00 US/Eastern,1982.04,1983.4,1980.66,1982.16,-1
20230501 15:00:00 US/Eastern,1981.16,1981.78,1980.64,1981.34,-1
20230501 15:30:00 US/Eastern,1980.33,1981.51,1979.4,1980.51,-1
20230501 16:00:00 US/Eastern,1980.46,1981.71,1979.63,1980.63,-1
20230501 16:30:00 US/Eastern,1981.76,1985.0,1978.59,1982.04,-1
20230501 18:00:00 US/Eastern,1981.62,1983.19,1981.0,1981.97,-1
20230501 18:30:00 US/Eastern,1982.44,1983.48,1981.29,1982.67,-1
20230501 19:00:00 US/Eastern,1982.46,1983.08,1982.08,1982.64,-1
20230501 19:30:00 US/Eastern,1981.9,1982.88,1981.0,1982.06,-1
20230501 20:00:00 US/Eastern,1982.52,1983.46,1981.3,1982.7,-1
20230501 20:30:00 US/Eastern,1982.74,1983.83,1981.58,1982.93,-1
20230501 21:00:00 US/Eastern,1983.16,1985.0,1981.93,1983.36,-1
20230501 21:30:00 US/Eastern,1983.9,1985.38,1982.31,1984.11,-1
20230501 22:00:00 US/Eastern,1982.46,1983.52,1981.27,1982.63,-1
20230501 22:30:00 US/Eastern,1982.38,1983.3,1981.66,1982.58,-1
20230501 23:00:00 US/Eastern,1982.21,1983.05,1981.5,1982.41,-1
20230501 23:30:00 US/Eastern,1981.99,1982.44,1981.54,1982.12,-1
20230502 00:00:00 US/Eastern,1982.02,1982.5,1981.5,1982.14,-1
20230502 00:30:00 US/Eastern,1982.02,1983.16,1981.5,1982.14,-1
20230502 01:00:00 US/Eastern,1982.46,1984.03,1981.5,1982.61,-1
20230502 01:30:00 US/Eastern,1983.33,1984.45,1982.5,1983.48,-1
20230502 02:00:00 US/Eastern,1984.1,1985.8,1982.26,1984.25,-1
20230502 02:30:00 US/Eastern,1983.96,1985.19,1983.16,1984.13,-1
20230502 03:00:00 US/Eastern,1983.2,1985.84,1981.44,1983.32,-1
20230502 03:30:00 US/Eastern,1982.07,1983.24,1980.44,1982.18,-1
20230502 04:00:00 US/Eastern,1980.23,1981.86,1978.45,1980.36,-1
20230502 04:30:00 US/Eastern,1981.3,1982.46,1980.38,1981.47,-1
20230502 05:00:00 US/Eastern,1982.0,1983.27,1980.83,1982.16,-1
20230502 05:30:00 US/Eastern,1983.62,1986.58,1980.49,1983.79,-1
20230502 06:00:00 US/Eastern,1985.25,1986.98,1983.48,1985.42,-1
20230502 06:30:00 US/Eastern,1987.37,1988.65,1986.16,1987.5,-1
20230502 07:00:00 US/Eastern,1989.25,1990.29,1988.2,1989.41,-1
20230502 07:30:00 US/Eastern,1987.82,1989.34,1985.83,1987.97,-1
20230502 08:00:00 US/Eastern,1987.07,1988.0,1986.07,1987.24,-1
20230502 08:30:00 US/Eastern,1986.11,1987.54,1985.16,1986.27,-1
20230502 09:00:00 US/Eastern,1986.37,1988.19,1984.42,1986.53,-1
20230502 09:30:00 US/Eastern,1987.58,1989.5,1985.76,1987.74,-1
20230502 10:00:00 US/Eastern,1998.32,2004.0,1986.97,1998.48,-1
20230502 10:30:00 US/Eastern,2008.72,2013.0,2002.81,2008.86,-1
20230502 11:00:00 US/Eastern,2010.3,2012.85,2006.74,2010.43,-1
20230502 11:30:00 US/Eastern,2011.94,2015.58,2009.66,2012.06,-1
20230502 12:00:00 US/Eastern,2016.91,2019.5,2013.61,2017.06,-1
20230502 12:30:00 US/Eastern,2015.71,2017.7,2014.59,2015.87,-1
20230502 13:00:00 US/Eastern,2015.4,2017.13,2013.27,2015.54,-1
20230502 13:30:00 US/Eastern,2012.92,2014.6,2011.2,2013.08,-1
20230502 14:00:00 US/Eastern,2013.09,2015.39,2011.29,2013.25,-1
20230502 14:30:00 US/Eastern,2014.46,2015.81,2013.72,2014.62,-1
20230502 15:00:00 US/Eastern,2015.78,2016.85,2014.26,2015.93,-1
20230502 15:30:00 US/Eastern,2016.69,2018.5,2015.42,2016.85,-1
20230502 16:00:00 US/Eastern,2017.01,2018.4,2016.06,2017.15,-1
20230502 16:30:00 US/Eastern,2016.29,2018.0,2012.21,2016.49,-1
20230502 18:00:00 US/Eastern,2015.92,2018.61,2015.26,2016.26,-1
20230502 18:30:00 US/Eastern,2015.95,2016.46,2015.57,2016.09,-1
20230502 19:00:00 US/Eastern,2015.96,2016.36,2015.65,2016.09,-1
20230502 19:30:00 US/Eastern,2015.94,2016.62,2015.66,2016.06,-1
20230502 20:00:00 US/Eastern,2015.38,2016.94,2014.16,2015.56,-1
20230502 20:30:00 US/Eastern,2016.12,2017.18,2015.67,2016.28,-1
20230502 21:00:00 US/Eastern,2016.74,2018.01,2015.78,2016.85,-1
20230502 21:30:00 US/Eastern,2016.72,2017.6,2015.91,2016.88,-1
20230502 22:00:00 US/Eastern,2017.4,2018.36,2016.5,2017.55,-1
20230502 22:30:00 US/Eastern,2017.7,2018.85,2016.97,2017.86,-1
20230502 23:00:00 US/Eastern,2017.62,2018.18,2016.93,2017.78,-1
20230502 23:30:00 US/Eastern,2017.86,2018.84,2017.53,2018.07,-1
20230503 00:00:00 US/Eastern,2018.17,2019.72,2016.82,2018.32,-1
20230503 00:30:00 US/Eastern,2016.9,2017.62,2015.91,2017.06,-1
20230503 01:00:00 US/Eastern,2015.83,2016.74,2015.0,2016.01,-1
20230503 01:30:00 US/Eastern,2015.45,2016.56,2014.52,2015.57,-1
20230503 02:00:00 US/Eastern,2015.36,2016.55,2014.4,2015.5,-1
20230503 02:30:00 US/Eastern,2017.12,2018.84,2015.99,2017.27,-1
20230503 03:00:00 US/Eastern,2016.86,2018.83,2014.46,2017.0,-1
20230503 03:30:00 US/Eastern,2014.36,2015.52,2012.58,2014.5,-1
20230503 04:00:00 US/Eastern,2015.51,2016.89,2014.39,2015.66,-1
20230503 04:30:00 US/Eastern,2015.85,2016.92,2014.45,2016.02,-1
20230503 05:00:00 US/Eastern,2016.11,2017.0,2015.32,2016.27,-1
20230503 05:30:00 US/Eastern,2016.76,2017.59,2016.08,2016.94,-1
20230503 06:00:00 US/Eastern,2016.24,2017.49,2015.27,2016.41,-1
20230503 06:30:00 US/Eastern,2016.42,2017.06,2015.67,2016.58,-1
20230503 07:00:00 US/Eastern,2016.28,2017.16,2015.52,2016.44,-1
20230503 07:30:00 US/Eastern,2015.46,2016.68,2014.39,2015.62,-1
20230503 08:00:00 US/Eastern,2013.8,2016.43,2008.0,2013.96,-1
20230503 08:30:00 US/Eastern,2012.1,2014.26,2010.09,2012.24,-1
20230503 09:00:00 US/Eastern,2015.09,2018.8,2012.41,2015.26,-1
20230503 09:30:00 US/Eastern,2016.9,2020.3,2013.05,2017.04,-1
20230503 10:00:00 US/Eastern,2014.59,2018.47,2011.81,2014.76,-1
20230503 10:30:00 US/Eastern,2018.51,2022.06,2014.4,2018.65,-1
20230503 11:00:00 US/Eastern,2023.28,2026.92,2020.2,2023.42,-1
20230503 11:30:00 US/Eastern,2023.99,2026.42,2021.61,2024.13,-1
20230503 12:00:00 US/Eastern,2024.26,2025.38,2022.92,2024.4,-1
20230503 12:30:00 US/Eastern,2024.04,2024.92,2022.88,2024.2,-1
20230503 13:00:00 US/Eastern,2024.82,2028.35,2023.47,2024.99,-1
20230503 13:30:00 US/Eastern,2026.3,2028.69,2022.34,2026.47,-1
20230503 14:00:00 US/Eastern,2024.8,2036.47,2019.32,2024.98,-1
20230503 14:30:00 US/Eastern,2021.06,2023.93,2017.04,2021.24,-1
20230503 15:00:00 US/Eastern,2022.99,2027.89,2019.24,2023.14,-1
20230503 15:30:00 US/Eastern,2027.42,2036.1,2021.58,2027.6,-1
20230503 16:00:00 US/Eastern,2031.79,2035.46,2029.03,2031.98,-1
20230503 16:30:00 US/Eastern,2033.74,2040.6,2029.57,2033.99,-1
20230503 18:00:00 US/Eastern,2053.32,2104.04,2001.47,2054.64,-1
20230503 18:30:00 US/Eastern,2057.94,2063.39,2053.84,2058.34,-1
20230503 19:00:00 US/Eastern,2053.69,2057.04,2050.49,2054.01,-1
20230503 19:30:00 US/Eastern,2053.07,2056.0,2051.79,2053.4,-1
20230503 20:00:00 US/Eastern,2055.22,2057.39,2051.75,2055.48,-1
20230503 20:30:00 US/Eastern,2055.79,2057.22,2054.33,2056.03,-1
20230503 21:00:00 US/Eastern,2050.05,2055.17,2046.27,2050.34,-1
20230503 21:30:00 US/Eastern,2046.25,2050.36,2043.58,2046.51,-1
20230503 22:00:00 US/Eastern,2044.74,2046.75,2043.41,2045.01,-1
20230503 22:30:00 US/Eastern,2041.58,2044.39,2038.34,2041.83,-1
20230503 23:00:00 US/Eastern,2042.24,2043.77,2040.48,2042.5,-1
20230503 23:30:00 US/Eastern,2040.53,2041.62,2040.0,2040.79,-1
20230504 00:00:00 US/Eastern,2042.15,2043.96,2040.64,2042.33,-1
20230504 00:30:00 US/Eastern,2044.24,2045.63,2042.72,2044.45,-1
20230504 01:00:00 US/Eastern,2044.18,2045.64,2043.09,2044.36,-1
20230504 01:30:00 US/Eastern,2042.98,2044.92,2041.29,2043.22,-1
20230504 02:00:00 US/Eastern,2040.06,2043.77,2036.63,2040.29,-1
20230504 02:30:00 US/Eastern,2038.72,2040.43,2036.77,2038.88,-1
20230504 03:00:00 US/Eastern,2035.79,2039.62,2033.85,2035.96,-1
20230504 03:30:00 US/Eastern,2033.2,2036.37,2030.33,2033.38,-1
20230504 04:00:00 US/Eastern,2033.75,2035.8,2031.14,2033.96,-1
20230504 04:30:00 US/Eastern,2033.93,2035.61,2031.42,2034.13,-1
20230504 05:00:00 US/Eastern,2034.54,2035.8,2033.72,2034.79,-1
20230504 05:30:00 US/Eastern,2037.27,2038.73,2034.72,2037.47,-1
20230504 06:00:00 US/Eastern,2038.92,2040.83,2037.11,2039.09,-1
20230504 06:30:00 US/Eastern,2039.18,2040.84,2036.58,2039.37,-1
20230504 07:00:00 US/Eastern,2042.74,2045.1,2039.53,2042.96,-1
20230504 07:30:00 US/Eastern,2042.65,2044.19,2041.3,2042.83,-1
20230504 08:00:00 US/Eastern,2040.82,2043.19,2038.59,2041.04,-1
20230504 08:30:00 US/Eastern,2037.46,2042.66,2033.67,2037.66,-1
20230504 09:00:00 US/Eastern,2035.93,2039.5,2032.42,2036.11,-1
20230504 09:30:00 US/Eastern,2039.53,2045.57,2032.01,2039.69,-1
20230504 10:00:00 US/Eastern,2047.72,2056.28,2042.92,2047.93,-1
20230504 10:30:00 US/Eastern,2055.96,2059.83,2051.69,2056.18,-1
20230504 11:00:00 US/Eastern,2048.99,2056.25,2043.4,2049.15,-1
20230504 11:30:00 US/Eastern,2050.26,2052.5,2047.31,2050.42,-1
20230504 12:00:00 US/Eastern,2050.86,2054.23,2047.29,2051.03,-1
20230504 12:30:00 US/Eastern,2050.68,2052.4,2048.46,2050.87,-1
20230504 13:00:00 US/Eastern,2049.01,2051.19,2045.6,2049.18,-1
20230504 13:30:00 US/Eastern,2047.04,2048.94,2044.43,2047.2,-1
20230504 14:00:00 US/Eastern,2046.3,2047.72,2044.95,2046.51,-1
20230504 14:30:00 US/Eastern,2049.1,2050.97,2046.86,2049.35,-1
20230504 15:00:00 US/Eastern,2048.66,2050.03,2047.15,2048.87,-1
20230504 15:30:00 US/Eastern,2049.11,2050.43,2047.87,2049.35,-1
20230504 16:00:00 US/Eastern,2050.24,2051.18,2048.96,2050.5,-1
20230504 16:30:00 US/Eastern,2050.09,2051.22,2049.07,2050.32,-1
20230504 18:00:00 US/Eastern,2048.29,2055.0,2043.5,2048.74,-1
20230504 18:30:00 US/Eastern,2048.91,2049.52,2048.42,2049.14,-1
20230504 19:00:00 US/Eastern,2049.05,2049.79,2048.59,2049.3,-1
20230504 19:30:00 US/Eastern,2049.61,2050.34,2049.05,2049.89,-1
20230504 20:00:00 US/Eastern,2048.78,2050.21,2048.21,2048.99,-1
20230504 20:30:00 US/Eastern,2049.07,2049.99,2048.72,2049.32,-1
20230504 21:00:00 US/Eastern,2049.82,2051.13,2048.28,2050.08,-1
20230504 21:30:00 US/Eastern,2051.83,2053.2,2050.63,2052.03,-1
20230504 22:00:00 US/Eastern,2049.19,2052.32,2045.81,2049.4,-1
20230504 22:30:00 US/Eastern,2047.1,2048.39,2045.5,2047.29,-1
20230504 23:00:00 US/Eastern,2048.08,2050.03,2046.6,2048.27,-1
20230504 23:30:00 US/Eastern,2050.09,2051.02,2049.04,2050.27,-1
20230505 00:00:00 US/Eastern,2049.84,2050.89,2049.44,2050.02,-1
20230505 00:30:00 US/Eastern,2049.81,2051.31,2048.47,2050.01,-1
20230505 01:00:00 US/Eastern,2048.48,2049.73,2047.29,2048.65,-1
20230505 01:30:00 US/Eastern,2046.96,2048.65,2045.62,2047.14,-1
20230505 02:00:00 US/Eastern,2046.65,2048.49,2044.8,2046.86,-1
20230505 02:30:00 US/Eastern,2046.69,2047.55,2045.74,2046.9,-1
20230505 03:00:00 US/Eastern,2045.27,2047.7,2041.46,2045.44,-1
20230505 03:30:00 US/Eastern,2040.69,2043.55,2039.28,2040.89,-1
20230505 04:00:00 US/Eastern,2040.35,2041.6,2038.82,2040.5,-1
20230505 04:30:00 US/Eastern,2040.25,2041.86,2039.35,2040.37,-1
20230505 05:00:00 US/Eastern,2039.29,2040.43,2038.29,2039.44,-1
20230505 05:30:00 US/Eastern,2038.37,2039.93,2037.27,2038.53,-1
20230505 06:00:00 US/Eastern,2037.61,2039.03,2037.07,2037.77,-1
20230505 06:30:00 US/Eastern,2037.76,2039.42,2036.2,2037.92,-1
20230505 07:00:00 US/Eastern,2038.31,2039.38,2037.21,2038.45,-1
20230505 07:30:00 US/Eastern,2036.22,2038.32,2034.74,2036.39,-1
20230505 08:00:00 US/Eastern,2036.16,2038.5,2033.37,2036.37,-1
20230505 08:30:00 US/Eastern,2016.21,2037.76,2007.76,2016.41,-1
20230505 09:00:00 US/Eastern,2009.61,2013.15,2004.48,2009.78,-1
20230505 09:30:00 US/Eastern,2005.61,2011.91,2001.2,2005.76,-1
20230505 10:00:00 US/Eastern,2004.14,2009.23,1999.51,2004.3,-1
20230505 10:30:00 US/Eastern,2008.45,2010.89,2005.72,2008.59,-1
20230505 11:00:00 US/Eastern,2011.0,2014.41,2007.79,2011.11,-1
20230505 11:30:00 US/Eastern,2013.21,2015.31,2010.07,2013.34,-1
20230505 12:00:00 US/Eastern,2014.3,2016.57,2012.98,2014.45,-1
20230505 12:30:00 US/Eastern,2016.93,2018.88,2013.72,2017.1,-1
20230505 13:00:00 US/Eastern,2016.71,2018.56,2015.44,2016.87,-1
20230505 13:30:00 US/Eastern,2015.53,2017.41,2014.71,2015.74,-1
20230505 14:00:00 US/Eastern,2014.95,2016.0,2014.03,2015.12,-1
20230505 14:30:00 US/Eastern,2014.73,2016.86,2013.46,2014.87,-1
20230505 15:00:00 US/Eastern,2016.81,2018.33,2015.16,2017.03,-1
20230505 15:30:00 US/Eastern,2018.05,2018.98,2017.3,2018.21,-1
20230505 16:00:00 US/Eastern,2017.57,2019.04,2016.89,2017.75,-1
20230505 16:30:00 US/Eastern,2016.39,2018.05,2015.54,2016.74,-1
20230507 18:00:00 US/Eastern,2015.65,2025.87,2012.66,2016.09,-1
20230507 18:30:00 US/Eastern,2014.94,2015.75,2014.45,2015.12,-1
20230507 19:00:00 US/Eastern,2016.11,2017.24,2014.56,2016.38,-1
20230507 19:30:00 US/Eastern,2016.37,2017.52,2015.56,2016.57,-1
20230507 20:00:00 US/Eastern,2016.84,2018.56,2015.68,2017.02,-1
20230507 20:30:00 US/Eastern,2018.03,2018.86,2017.18,2018.29,-1
20230507 21:00:00 US/Eastern,2016.52,2018.29,2015.15,2016.74,-1
20230507 21:30:00 US/Eastern,2017.24,2018.72,2016.11,2017.48,-1
20230507 22:00:00 US/Eastern,2017.37,2019.91,2016.24,2017.53,-1
20230507 22:30:00 US/Eastern,2020.35,2021.46,2018.81,2020.53,-1
20230507 23:00:00 US/Eastern,2020.77,2022.61,2019.45,2020.96,-1
20230507 23:30:00 US/Eastern,2022.44,2024.13,2020.86,2022.63,-1
20230508 00:00:00 US/Eastern,2023.53,2024.75,2022.75,2023.76,-1
20230508 00:30:00 US/Eastern,2024.05,2024.67,2023.41,2024.26,-1
20230508 01:00:00 US/Eastern,2023.33,2024.9,2021.88,2023.53,-1
20230508 01:30:00 US/Eastern,2021.63,2023.16,2020.09,2021.84,-1
20230508 02:00:00 US/Eastern,2021.67,2022.99,2020.36,2021.88,-1
20230508 02:30:00 US/Eastern,2021.58,2022.68,2020.48,2021.75,-1
20230508 03:00:00 US/Eastern,2021.66,2022.84,2020.84,2021.86,-1
20230508 03:30:00 US/Eastern,2021.65,2022.85,2021.02,2021.85,-1
20230508 04:00:00 US/Eastern,2021.37,2022.79,2020.01,2021.57,-1
20230508 04:30:00 US/Eastern,2022.14,2023.25,2021.22,2022.33,-1
20230508 05:00:00 US/Eastern,2022.72,2023.47,2022.03,2022.92,-1
20230508 05:30:00 US/Eastern,2023.04,2024.48,2022.21,2023.19,-1
20230508 06:00:00 US/Eastern,2023.6,2025.0,2022.44,2023.76,-1
20230508 06:30:00 US/Eastern,2023.76,2024.48,2022.83,2023.87,-1
20230508 07:00:00 US/Eastern,2024.32,2025.61,2023.37,2024.49,-1
20230508 07:30:00 US/Eastern,2023.56,2025.42,2021.49,2023.74,-1
20230508 08:00:00 US/Eastern,2023.29,2025.54,2021.78,2023.47,-1
20230508 08:30:00 US/Eastern,2025.23,2027.0,2022.2,2025.37,-1
20230508 09:00:00 US/Eastern,2023.02,2026.99,2021.57,2023.17,-1
20230508 09:30:00 US/Eastern,2022.01,2025.31,2017.87,2022.16,-1
20230508 10:00:00 US/Eastern,2024.18,2025.43,2022.89,2024.34,-1
20230508 10:30:00 US/Eastern,2024.74,2026.6,2023.41,2024.9,-1
20230508 11:00:00 US/Eastern,2024.48,2028.03,2022.81,2024.66,-1
